transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0009027,2021-11-30,P008089,S001,C001853,2,0.0,0
T0009028,2022-03-22,P020287,S002,C003242,2,0.3,0
T0009029,2024-01-23,P022277,S005,C020700,1,0.0,0
T0009030,2023-03-11,P006385,S001,C012250,3,0.3,0
T0009031,2023-06-15,P018356,S005,C008241,2,0.3,0
T0009032,2020-02-29,P015922,S001,C012672,1,0.0,0
T0009033,2024-08-31,P029111,S002,C011294,4,0.0,0
T0009034,2020-12-25,P014027,S002,C024738,2,0.2,0
T0009035,2021-02-01,P023272,S004,C004847,1,0.1,0
T0009036,2021-11-07,P011515,S005,C013341,3,0.0,0
T0009037,2024-09-03,P035867,S001,C016405,2,,0
T0009038,2021-11-23,P008815,S999,C006246,4,0.1,0
T0009039,2023-10-09,P032367,S001,,2,0.0,0
T0009040,2022-09-08,P002740,S004,C021496,1,0.0,0
T0009041,2022-08-29,P004259,S005,C000317,3,0.0,0
T0009042,2024-06-20,P046462,S002,C003907,4,0.0,0
T0009043,2020-03-13,P016987,S003,C007037,2,0.0,0
T0009044,2023-08-15,P044920,S001,C002216,2,0.2,0
T0009045,2020-10-05,P003219,S005,C001884,4,0.1,0
T0009046,2022-09-13,P041653,S004,C009688,4,0.0,0
T0009047,2020-11-14,P042783,S003,C013285,1,0.2,0
T0009048,2023-07-08,P049664,S003,C011747,2,0.0,0
T0009049,2022-08-01,P047294,S003,C019131,1,0.0,0
T0009050,2024-12-31,P039415,S002,C004124,3,0.0,0
T0009051,2024-11-06,P049813,S002,C012083,2,0.0,0
T0009052,2023-01-04,P024212,S004,C020921,1,0.1,0
T0009053,2021-11-17,P034568,S004,C020151,2,0.0,0
T0009054,2022-08-05,P044876,S004,C017647,3,,0
T0009055,2024-05-24,P006646,S001,C017573,4,0.0,0
T0009056,2024-07-25,P025597,S004,C003296,2,0.3,0
T0009057,2022-04-27,P006969,S002,C022389,4,0.0,0
T0009058,2024-02-29,P046416,S003,C000306,1,0.0,0
T0009059,2020-04-24,P006942,S001,C022978,1,0.0,0
T0009060,2024-09-06,P014985,S003,C008727,2,0.0,0
T0009061,2022-12-03,P022653,S003,C001214,2,0.0,0
T0009062,2021-09-05,P000596,S005,C000345,2,0.0,0
T0009063,2023-03-03,P029862,S004,C023431,3,0.0,0
T0009064,2024-01-24,P009389,S005,C024010,1,0.3,0
T0009065,2023-10-20,P004066,S002,C012990,2,0.0,0
T0009066,2021-10-08,P025747,S001,C000407,4,0.0,0
T0009067,2023-02-11,P016357,S003,C008514,3,0.3,0
T0009068,2023-01-02,P004741,S001,C005660,2,0.0,0
T0009069,2020-02-08,P026008,S002,C000395,1,0.0,0
T0009070,2021-03-02,P032336,S001,C017828,4,0.0,0
T0009071,2023-03-28,P037998,S001,C011253,4,0.3,0
T0009072,2023-11-04,P048279,S001,C012238,4,0.1,1
T0009073,2021-11-10,P025988,S004,C009030,4,0.0,0
T0009074,2024-06-25,P017473,S004,C007251,3,0.2,0
T0009075,2024-12-23,P014665,S003,C022821,3,0.0,0
T0009076,2024-06-17,P003474,S003,C017985,3,0.1,0
T0009077,2021-12-25,P048991,S005,C009358,3,0.1,0
T0009078,2020-05-15,P018495,S005,C009592,4,0.2,0
T0009079,2020-11-01,P002302,S003,C015737,3,0.0,0
T0009080,2021-07-28,P999999,S003,C007376,3,0.1,0
T0009081,2024-09-17,P023309,S005,C014623,3,0.0,0
T0009082,2020-03-04,P022442,S004,C024606,1,0.0,0
T0009083,2021-11-25,P049372,S005,C023495,4,0.0,0
T0009084,2022-02-07,P035195,S005,C021674,3,0.0,0
T0009085,2023-07-07,P021382,S001,C007358,3,0.2,0
T0009086,2022-12-30,P032944,S002,C011093,3,0.1,0
T0009087,2024-09-21,P046513,S005,C020529,2,0.1,0
T0009088,2020-12-05,P040994,S005,C015800,2,0.1,0
T0009089,2023-03-15,P013089,S001,C002323,1,0.0,0
T0009090,2023-05-25,P037655,S005,C017142,2,0.0,0
T0009091,2022-03-08,P000757,S001,C000078,4,0.0,0
T0009092,2021-01-18,P035377,S002,C011714,2,0.0,0
T0009093,2023-05-03,P020085,S003,C006200,3,0.0,0
T0009094,2020-08-27,P012052,S003,C013937,4,0.0,0
T0009095,2024-11-05,P036497,S005,C008574,2,0.0,0
T0009096,2024-05-21,P028627,S003,C024346,3,0.0,0
T0009097,2024-03-19,P027135,S001,C013655,3,0.0,0
T0009098,2021-09-23,P008973,S001,C001482,3,0.0,0
T0009099,2023-12-15,P026978,S003,C018911,1,0.0,0
T0009100,2024-10-22,P024277,S003,C007255,1,0.0,0
T0009101,2021-10-06,P022085,S005,C022152,4,0.0,0
T0009102,2023-12-24,P044870,S001,,4,0.0,0
T0009103,2020-03-05,P004804,S001,C018135,4,0.3,0
T0009104,2021-07-10,P021288,S005,C012671,2,0.0,0
T0009105,2022-04-27,P030231,S002,C022293,3,0.0,0
T0009106,2020-06-26,P049479,S002,C006430,4,0.0,0
T0009107,2022-10-14,P027092,S003,C007044,4,0.1,0
T0009108,2024-12-01,P023742,S001,C007662,4,0.1,0
T0009109,2021-05-01,P033721,S003,C005630,4,0.3,0
T0009110,2022-01-31,P031608,S005,C010559,2,0.0,0
T0009111,2022-07-14,P016121,S003,C000107,1,0.0,0
T0009112,2024-08-25,P024822,S005,C022712,3,0.0,0
T0009113,2021-09-11,P016191,S005,C021605,1,0.0,0
T0009114,2021-03-18,P046247,S001,C011123,4,0.1,0
T0009115,2022-12-11,P001343,S002,C018961,3,0.0,0
T0009116,2021-09-11,P033471,S002,C001624,1,0.1,0
T0009117,2020-12-24,P019440,S005,C002031,2,0.0,0
T0009118,2020-08-17,P028909,S005,C013922,3,0.0,0
T0009119,2022-02-05,P026729,S004,C022603,3,0.0,0
T0009120,2024-05-26,P028629,S003,C019229,3,0.0,0
T0009121,2020-03-17,P017881,S002,C005183,3,0.0,0
T0009122,2024-05-11,P010775,S003,C010955,3,0.0,0
T0009123,2021-02-17,P039371,S004,C015109,2,0.0,0
T0009124,2020-07-08,P026154,S003,C002920,1,0.1,0
T0009125,2022-06-27,P021489,S001,,4,0.0,0
T0009126,2022-11-02,P042955,S005,C005209,1,0.1,0
T0009127,2020-02-21,P006726,S002,C016173,1,0.0,0
T0009128,2024-06-24,P003561,S003,C024901,3,0.0,0
T0009129,2022-09-15,P015050,S003,C022346,1,0.2,0
T0009130,2022-10-21,P049892,S001,C022163,2,0.0,0
T0009131,2020-11-11,P022723,S001,C024806,3,0.0,0
T0009132,2021-01-24,P024665,S004,C013505,2,0.3,0
T0009133,2021-11-27,P047382,S004,C005574,2,0.0,0
T0009134,2022-09-17,P001133,S002,C018042,4,0.0,0
T0009135,2024-02-09,P049097,S005,C017553,1,0.1,0
T0009136,2024-11-24,P031915,S001,C023787,4,0.0,0
T0009137,2022-12-08,P020468,S004,C018781,2,0.2,0
T0009138,2021-09-27,P032310,S005,C010808,4,0.0,0
T0009139,2024-05-07,P033077,S003,C014120,3,0.1,0
T0009140,2021-11-01,P029619,S003,C015934,2,0.3,0
T0009141,2020-10-20,P012920,S002,,2,0.0,1
T0009142,2024-04-24,P042765,S001,C000621,2,0.1,1
T0009143,2024-11-20,P029441,S003,C019312,4,0.0,0
T0009144,2020-07-20,P028467,S003,C011291,4,0.0,0
T0009145,2024-08-10,P049774,S001,C008212,1,0.0,0
T0009146,2022-11-23,P016140,S003,C017729,3,0.0,0
T0009147,2023-10-17,P002232,S002,C016628,3,0.1,0
T0009148,2020-09-28,P042554,S004,C024017,4,0.2,0
T0009149,2021-02-24,P014317,S003,C016501,4,0.2,0
T0009150,2024-01-23,P016471,S002,C008971,1,0.3,0
T0009151,2020-03-15,P032807,S003,C002399,3,0.3,0
T0009152,2022-07-29,P042955,S005,C016124,4,0.0,0
T0009153,2022-03-04,P026546,S002,C005104,4,0.1,0
T0009154,2024-01-01,P003103,S003,C019557,1,0.0,0
T0009155,2024-11-06,P047307,S003,C022137,1,0.0,0
T0009156,2022-12-05,P031118,S002,C021419,4,0.0,0
T0009157,2020-08-25,P032343,S005,C012003,1,0.0,0
T0009158,2020-01-09,P049882,S003,C008957,4,0.0,0
T0009159,2021-09-28,P029298,S004,C015513,3,0.0,0
T0009160,2020-03-31,P016772,S001,C003479,3,0.1,0
T0009161,2023-11-08,P005371,S003,C017410,1,0.3,0
T0009162,2024-10-02,P001430,S003,C008235,2,0.0,0
T0009163,2023-05-02,P040589,S003,C006982,1,0.0,0
T0009164,2024-11-20,P045744,S002,C024040,4,0.1,1
T0009165,2020-06-27,P029939,S005,C011066,1,0.0,0
T0009166,2021-11-13,P001836,S004,C015900,3,0.0,0
T0009167,2022-08-14,P017473,S002,C011070,4,0.1,0
T0009168,2024-12-26,P006232,S005,C017679,4,0.0,0
T0009169,2020-04-04,P025254,S002,C010760,4,0.1,0
T0009170,2020-07-30,P024068,S001,C002914,4,0.0,1
T0009171,2022-12-02,P031059,S002,C014417,2,0.0,0
T0009172,2024-04-18,P005923,S004,C020814,1,0.1,0
T0009173,2023-09-11,P039315,S003,C021456,1,0.1,0
T0009174,2024-03-06,P033343,S001,C000034,1,0.1,0
T0009175,2021-10-01,P019729,S005,C020665,1,0.1,0
T0009176,2020-02-16,P020640,S002,C006020,1,0.0,0
T0009177,2023-03-28,P048198,S002,C002771,4,0.0,0
T0009178,2024-04-02,P028213,S004,C001539,4,0.1,1
T0009179,2021-10-01,P026919,S002,C020449,4,0.1,0
T0009180,2023-08-01,P028092,S004,C000343,2,0.1,0
T0009181,2021-03-05,P032294,S002,C023827,3,0.0,0
T0009182,2021-10-19,P036571,S005,C008855,4,0.0,0
T0009183,2021-02-14,P020404,S004,C002432,1,0.3,0
T0009184,2021-01-29,P009563,S001,C020045,3,0.1,0
T0009185,2021-08-09,P022385,S002,C007496,4,0.0,0
T0009186,2021-07-20,P006960,S001,C014183,4,0.1,0
T0009187,2022-12-26,P036497,S002,C017326,3,0.2,0
T0009188,2021-10-15,P043688,S004,C002080,4,0.1,0
T0009189,2024-05-01,P011125,S002,C006154,3,0.2,1
T0009190,2022-06-22,P044255,S001,C017624,3,0.0,1
T0009191,2023-10-06,P024508,S005,C019733,2,0.1,0
T0009192,2020-08-28,P044972,S001,C002992,4,0.0,0
T0009193,2021-07-12,P026245,S004,C019218,1,0.0,0
T0009194,2020-11-01,P000972,S003,C013503,1,0.0,0
T0009195,2020-11-18,P048274,S003,C022844,4,0.0,0
T0009196,2021-07-14,P015742,S003,C002323,1,0.1,0
T0009197,2020-08-22,P010921,S005,C001951,2,0.0,0
T0009198,2020-02-01,P025218,S002,C007309,4,0.1,0
T0009199,2023-06-29,P033465,S005,C009894,4,0.0,0
T0009200,2023-02-20,P025690,S005,C012827,3,0.0,0
T0009201,2022-11-18,P041306,S003,C004071,1,0.3,0
T0009202,2020-07-28,P026900,S005,C003391,1,0.0,0
T0009203,2021-02-27,P018078,S005,C012656,2,0.0,0
T0009204,2023-01-16,P011199,S002,C023430,4,0.0,0
T0009205,2021-12-18,P016990,S003,C021705,4,0.0,0
T0009206,2023-01-30,P031918,S001,C006899,3,,0
T0009207,2021-10-14,P036428,S004,C012577,1,0.2,0
T0009208,2021-07-09,P006199,S003,C020273,4,,0
T0009209,2020-10-16,P036027,S002,C006639,2,,0
T0009210,2023-12-13,P045762,S001,C017519,1,0.3,0
T0009211,2024-07-04,P038159,S005,C018738,1,0.0,0
T0009212,2021-08-03,P046484,S004,C007085,3,0.2,1
T0009213,2023-03-21,P018776,S001,C021967,2,0.0,0
T0009214,2021-05-16,P026361,S005,C022924,3,0.1,0
T0009215,2020-12-16,P021244,S003,C006396,3,0.0,0
T0009216,2020-05-25,P011349,S005,C021495,1,0.1,0
T0009217,2021-09-29,P025676,S005,C004085,1,0.1,0
T0009218,2023-06-09,P031519,S005,C004572,1,0.0,0
T0009219,2021-11-24,P012162,S005,C019846,4,0.0,0
T0009220,2023-01-12,P028385,S002,C014275,2,0.0,0
T0009221,2022-06-27,P006734,S005,C018906,2,0.0,0
T0009222,2020-04-13,P044244,S002,C012802,1,0.0,0
T0009223,2020-09-23,P033488,S002,C020927,1,0.0,0
T0009224,2020-02-29,P044283,S002,C000528,2,,0
T0009225,2022-08-22,P044306,S005,C007217,3,0.0,0
T0009226,2023-10-15,P029294,S001,C014302,2,0.0,0
T0009227,2020-04-13,P024406,S002,C005377,1,0.0,0
T0009228,2020-08-04,P011269,S003,C004082,2,0.0,1
T0009229,2022-02-24,P043043,S005,C009911,2,0.0,0
T0009230,2020-04-20,P029986,S002,C006067,1,0.0,0
T0009231,2020-06-25,P039920,S005,C000537,2,0.0,0
T0009232,2022-05-23,P047687,S002,C020145,4,0.0,0
T0009233,2022-03-13,P019199,S001,C020646,3,0.0,0
T0009234,2021-01-01,P044903,S001,C024395,3,0.1,0
T0009235,2023-12-14,P037013,S005,C016667,4,0.0,0
T0009236,2023-05-05,P003375,S001,C002487,1,0.1,0
T0009237,2024-12-30,P046339,S002,C024407,2,0.2,0
T0009238,2023-04-28,P032001,S002,,3,0.0,0
T0009239,2023-07-13,P000295,S002,C007941,1,0.0,0
T0009240,2024-09-08,P009079,S003,C020315,2,0.1,1
T0009241,2023-11-14,P027652,S003,C003662,3,0.0,0
T0009242,2023-12-03,P006999,S002,C020410,1,0.0,0
T0009243,2022-07-02,P038758,S003,C001363,2,0.0,0
T0009244,2023-06-16,P032183,S004,C007642,2,0.0,0
T0009245,2021-12-29,P009068,S003,,3,0.0,0
T0009246,2021-10-01,P009688,S003,C012255,1,0.0,0
T0009247,2021-11-11,P006684,S003,C004346,1,0.0,0
T0009248,2024-08-01,P038596,S002,C015249,2,0.1,1
T0009249,2021-02-09,P038062,S005,C007538,1,0.0,0
T0009250,2023-12-31,P035898,S001,C014154,4,0.3,0
T0009251,2024-04-02,P000252,S005,C021408,3,0.1,0
T0009252,2023-10-05,P002453,S005,C022127,3,0.0,0
T0009253,2024-07-15,P001486,S001,C024261,1,0.0,0
T0009254,2022-12-28,P024682,S001,C006461,4,0.0,0
T0009255,2020-06-09,P011678,S004,C020735,1,0.3,0
T0009256,2024-03-27,P040294,S001,C017886,3,0.0,0
T0009257,2024-04-14,P999999,S005,C013497,4,0.0,1
T0009258,2022-08-11,P043169,S004,C003607,3,0.0,0
T0009259,2023-03-08,P029451,S003,C017783,4,0.3,0
T0009260,2020-09-26,P040102,S004,C015982,2,0.0,1
T0009261,2020-07-09,P024986,S002,C014020,4,0.2,0
T0009262,2024-07-22,P025781,S005,C014974,1,0.1,0
T0009263,2024-07-01,P049341,S002,C023898,2,0.0,0
T0009264,2023-12-01,P004316,S001,C001459,1,0.2,0
T0009265,2022-08-17,P048518,S003,C003917,1,0.0,0
T0009266,2020-07-18,P026750,S004,C014019,2,0.2,0
T0009267,2022-07-22,P025076,S002,C004828,1,0.0,0
T0009268,2021-09-27,P028980,S005,C005867,3,0.0,0
T0009269,2023-11-02,P042580,S003,C019586,1,0.0,0
T0009270,2023-08-12,P040046,S001,C000392,3,0.0,0
T0009271,2023-12-25,P009453,S003,C022213,1,,0
T0009272,2024-04-18,P022429,S003,C009899,4,0.1,0
T0009273,2022-08-11,P044857,S004,C000703,4,0.0,0
T0009274,2022-08-21,P010150,S002,C022231,1,0.1,0
T0009275,2021-04-19,P001578,S001,C024110,4,0.0,0
T0009276,2021-04-03,P017930,S003,C019503,2,0.1,0
T0009277,2020-10-21,P002002,S003,C002406,1,0.1,1
T0009278,2024-10-29,P033848,S005,C019187,1,0.0,0
T0009279,2023-06-17,P046878,S004,C013094,1,,0
T0009280,2021-06-12,P035926,S001,C009982,2,0.0,0
T0009281,2022-01-14,P017016,S005,C009396,2,0.1,0
T0009282,2022-03-13,P006335,S001,C024003,4,0.2,0
T0009283,2021-01-10,P024204,S001,C003978,3,0.1,0
T0009284,2023-12-03,P033342,S002,C024932,3,0.0,0
T0009285,2023-09-24,P016366,S004,C011321,2,0.0,0
T0009286,2021-11-07,P013569,S002,C009809,4,0.1,0
T0009287,2024-06-03,P027326,S002,C006678,1,0.0,0
T0009288,2024-10-28,P004522,S005,,1,0.0,0
T0009289,2024-12-12,P010798,S005,C011202,2,0.0,0
T0009290,2021-10-27,P046477,S005,C011762,2,0.0,0
T0009291,2022-07-17,P033447,S005,C008692,3,0.0,0
T0009292,2022-09-25,P028776,S005,C007609,3,0.0,0
T0009293,2020-03-02,P019378,S002,C012152,2,0.0,0
T0009294,2020-05-13,P026779,S003,C017314,1,0.0,0
T0009295,2022-08-31,P000957,S004,C013588,1,0.0,0
T0009296,2020-08-19,P012379,S002,C000506,3,0.0,0
T0009297,2021-12-20,P019320,S003,,1,0.0,0
T0009298,2022-09-07,P042772,S005,C000099,2,0.0,0
T0009299,2022-08-02,P020931,S002,C003580,4,0.0,0
T0009300,2024-09-28,P004450,S005,C018893,2,0.2,0
T0009301,2020-12-15,P011862,S005,C023184,4,0.2,0
T0009302,2021-08-01,P030116,S005,C012330,1,0.1,0
T0009303,2024-04-21,P031603,S004,,1,0.0,1
T0009304,2021-12-14,P001954,S005,C003173,2,0.2,0
T0009305,2023-05-22,P031651,S003,C019786,4,0.0,0
T0009306,2023-03-22,P043122,S005,C016913,2,0.1,0
T0009307,2020-09-17,P010266,S002,C003869,2,0.0,0
T0009308,2022-11-06,P047858,S005,C017667,2,0.0,0
T0009309,2020-07-29,P022096,S004,C018854,1,0.1,0
T0009310,2022-04-10,P039181,S005,C008824,2,0.0,0
T0009311,2024-08-01,P012058,S002,C021540,1,0.1,0
T0009312,2024-01-02,P015668,S001,C018032,2,0.0,0
T0009313,2024-06-19,P013050,S005,C004744,4,0.0,0
T0009314,2020-08-07,P018244,S005,C001163,2,0.0,0
T0009315,2021-10-29,P020408,S002,C020338,1,0.0,0
T0009316,2023-02-12,P021378,S005,C016983,1,0.0,0
T0009317,2023-08-23,P009738,S005,C016939,3,0.0,0
T0009318,2020-05-25,P020554,S004,C007556,1,0.0,0
T0009319,2024-06-10,P024660,S002,C008793,4,0.0,0
T0009320,2021-09-10,P041748,S004,C012095,3,0.2,0
T0009321,2022-12-27,P036956,S004,C009112,2,0.0,0
T0009322,2022-08-02,P046979,S003,C003083,4,0.0,0
T0009323,2022-03-31,P005951,S001,,1,0.0,0
T0009324,2023-04-24,P009987,S005,C004744,4,0.0,0
T0009325,2022-04-26,P006781,S005,C015912,3,0.3,0
T0009326,2021-05-03,P012520,S001,C006394,1,0.2,0
T0009327,2023-06-25,P046593,S002,C008609,1,0.0,0
T0009328,2021-05-14,P036558,S001,,3,0.0,0
T0009329,2023-01-27,P015468,S005,C019698,3,0.0,0
T0009330,2020-11-21,P029509,S003,C021074,2,0.1,1
T0009331,2022-09-14,P045465,S002,C023964,3,0.0,0
T0009332,2022-02-25,P006567,S002,C015900,2,0.0,0
T0009333,2020-05-15,P007591,S001,,2,,0
T0009334,2021-11-28,P000502,S004,C006001,1,0.0,0
T0009335,2021-03-02,P003129,S002,,1,0.0,0
T0009336,2024-07-24,P044053,S005,C010922,2,0.0,0
T0009337,2023-11-22,P023444,S003,C000832,1,0.0,0
T0009338,2023-04-25,P037771,S004,C009534,4,0.0,0
T0009339,2022-06-01,P013910,S002,C018538,4,0.0,0
T0009340,2024-05-25,P011851,S004,C002853,4,0.1,0
T0009341,2022-06-10,P019167,S001,C003978,2,0.0,0
T0009342,2023-03-07,P046949,S003,C018702,2,0.0,0
T0009343,2024-05-31,P017672,S004,C023896,3,0.2,0
T0009344,2021-12-01,P034213,S002,C015582,4,0.3,0
T0009345,2023-01-20,P033678,S005,C006852,4,0.1,0
T0009346,2023-11-22,P021026,S005,C022355,4,0.0,0
T0009347,2021-04-28,P041719,S003,C001275,4,0.0,0
T0009348,2020-12-20,P009334,S001,,1,0.0,0
T0009349,2023-09-19,P032286,S001,C022080,3,0.0,0
T0009350,2023-10-03,P030536,S005,C008933,2,0.0,0
T0009351,2020-06-08,P039411,S002,C001746,4,0.1,0
T0009352,2024-02-23,P000042,S001,C008951,1,0.0,0
T0009353,2023-12-28,P041972,S002,C005191,2,0.1,0
T0009354,2023-03-21,P001834,S002,C017100,4,0.0,1
T0009355,2024-09-09,P007000,S001,C018347,1,0.3,0
T0009356,2022-09-23,P048252,S004,C004636,3,0.1,0
T0009357,2020-08-22,P015369,S001,C017282,2,0.0,0
T0009358,2023-04-27,P007709,S002,C014319,2,0.0,0
T0009359,2023-05-05,P014783,S003,C002236,2,0.0,0
T0009360,2022-08-06,P027931,S003,C021679,3,0.0,0
T0009361,2021-10-28,P024165,S003,C004287,2,0.0,0
T0009362,2023-02-10,P035267,S002,C022339,3,0.0,0
T0009363,2020-07-18,P029688,S005,C018226,3,0.0,0
T0009364,2024-08-10,P042776,S005,C004152,1,0.3,0
T0009365,2022-06-30,P004308,S005,C001490,4,0.0,0
T0009366,2020-12-26,P031227,S003,C010000,1,0.0,0
T0009367,2021-09-22,P029254,S004,C017920,2,0.2,0
T0009368,2022-04-11,P012958,S004,C002055,2,0.0,1
T0009369,2020-05-22,P012397,S004,C021985,3,0.0,0
T0009370,2023-05-10,P023957,S002,C007690,1,0.0,0
T0009371,2020-08-10,P038634,S002,C009383,1,0.0,0
T0009372,2023-11-04,P039759,S001,C020340,4,0.1,0
T0009373,2024-07-25,P028479,S005,C000418,4,0.0,0
T0009374,2023-05-06,P041681,S004,C005644,3,0.0,0
T0009375,2024-04-28,P013532,S005,C004197,2,,0
T0009376,2024-08-06,P000729,S002,C009416,3,0.1,0
T0009377,2022-02-15,P011365,S004,C003227,1,0.0,0
T0009378,2021-11-01,P007847,S002,C020047,4,0.0,1
T0009379,2022-10-09,P020892,S005,C003834,1,0.1,0
T0009380,2023-08-13,P027528,S004,,1,,1
T0009381,2023-09-14,P044835,S003,C015312,4,0.0,0
T0009382,2020-05-05,P015870,S001,C004119,4,0.1,0
T0009383,2020-07-04,P016361,S003,C022177,3,0.0,0
T0009384,2021-03-21,P011723,S005,C019422,3,0.0,0
T0009385,2024-07-31,P033974,S004,C016856,3,0.0,0
T0009386,2020-10-11,P041123,S001,C007155,4,0.0,0
T0009387,2024-12-22,P023640,S003,C023490,3,0.2,1
T0009388,2023-04-04,P047395,S001,,1,0.0,0
T0009389,2024-03-26,P020818,S005,C013421,3,0.2,1
T0009390,2023-07-26,P015274,S003,C015536,1,0.1,0
T0009391,2024-07-16,P016609,S005,C003980,3,0.2,0
T0009392,2020-01-01,P028879,S003,C002419,1,0.0,0
T0009393,2024-03-30,P045837,S004,,2,0.0,0
T0009394,2020-10-27,P035041,S001,C000907,2,0.2,0
T0009395,2023-09-15,P029551,S005,C019346,4,,0
T0009396,2020-11-01,P001969,S005,,4,0.0,0
T0009397,2022-07-16,P034527,S001,C008903,3,0.1,0
T0009398,2022-12-24,P002481,S002,C002705,1,0.0,0
T0009399,2021-08-19,P039072,S001,C009883,1,0.1,0
T0009400,2022-03-09,P041017,S005,C001988,4,0.2,0
T0009401,2023-06-14,P004027,S999,C022395,3,0.1,0
T0009402,2023-03-29,P047058,S003,C019458,1,0.0,0
T0009403,2022-07-04,P009398,S004,C020125,3,0.0,0
T0009404,2021-02-04,P033067,S001,C009935,3,0.0,1
T0009405,2021-02-25,P041396,S003,C008052,4,0.0,0
T0009406,2023-10-27,P016269,S003,C003622,3,0.3,0
T0009407,2024-12-01,P049484,S005,C002933,4,0.1,0
T0009408,2021-10-10,P027226,S003,C014610,3,0.0,0
T0009409,2021-09-05,P036564,S001,C023151,2,0.0,0
T0009410,2023-03-13,P045549,S004,C007105,1,0.0,0
T0009411,2024-06-14,P032585,S003,C003302,4,0.0,0
T0009412,2023-10-23,P039234,S002,C006470,1,0.0,0
T0009413,2021-09-15,P024737,S001,C012412,4,0.0,0
T0009414,2022-06-09,P030194,S004,C022690,3,0.0,0
T0009415,2024-01-10,P016965,S003,C020765,2,0.1,0
T0009416,2021-12-06,P034813,S002,C009532,4,0.0,0
T0009417,2020-07-01,P004741,S002,C014360,1,0.0,0
T0009418,2023-04-08,P013984,S005,C022153,3,0.1,0
T0009419,2020-01-17,P038952,S001,C004876,4,0.1,0
T0009420,2023-06-06,P040740,S999,C000899,2,0.1,0
T0009421,2022-11-11,P024997,S004,C019465,4,0.2,0
T0009422,2022-04-07,P029230,S004,C006787,3,0.0,0
T0009423,2024-10-01,P042773,S004,C020214,1,0.0,0
T0009424,2020-09-18,P019008,S002,C012443,2,0.0,0
T0009425,2024-10-11,P008095,S004,C024859,4,0.0,0
T0009426,2021-08-25,P013846,S005,C005830,2,0.2,1
T0009427,2020-05-07,P009405,S003,C015716,4,0.0,0
T0009428,2022-01-26,P037289,S003,C000258,2,0.0,0
T0009429,2023-01-29,P035313,S003,C024753,4,0.0,0
T0009430,2020-04-18,P000086,S002,C015776,1,0.2,0
T0009431,2020-01-02,P038346,S003,C016779,1,0.2,0
T0009432,2023-12-11,P016351,S003,C002910,3,0.0,0
T0009433,2023-02-20,P035381,S005,C015453,4,0.0,0
T0009434,2024-08-07,P023660,S004,C013047,4,0.1,0
T0009435,2022-01-05,P024002,S004,C002095,3,0.3,0
T0009436,2020-08-12,P044198,S001,C009332,1,0.1,0
T0009437,2024-10-29,P999999,S003,C022088,4,0.0,0
T0009438,2021-07-31,P003400,S005,C009320,3,0.0,0
T0009439,2024-11-07,P025751,S001,C024611,4,0.0,0
T0009440,2020-03-04,P045646,S003,C018178,2,0.0,0
T0009441,2021-04-26,P014645,S002,C005465,3,0.2,0
T0009442,2022-06-03,P015832,S001,C023443,1,0.2,1
T0009443,2023-12-09,P012830,S002,,3,0.0,0
T0009444,2023-04-23,P034150,S004,C024944,1,0.0,0
T0009445,2022-03-18,P016750,S005,C006099,4,0.0,0
T0009446,2023-07-04,P026166,S005,C018724,2,0.0,0
T0009447,2021-10-13,P030427,S004,C021204,1,0.0,0
T0009448,2023-12-28,P045052,S002,C009698,3,0.0,0
T0009449,2022-02-22,P046049,S003,C017702,3,0.0,0
T0009450,2022-04-11,P026545,S003,C013246,3,0.2,1
T0009451,2022-02-20,P028082,S004,C024767,4,0.0,0
T0009452,2022-06-10,P001878,S003,C009663,2,0.0,0
T0009453,2023-01-21,P033664,S003,C013103,2,0.0,0
T0009454,2021-03-08,P015261,S002,C015229,3,0.0,0
T0009455,2023-09-18,P045370,S002,C006879,2,0.2,0
T0009456,2020-12-21,P027041,S004,C007036,2,0.0,0
T0009457,2022-08-30,P018496,S001,C013234,3,0.0,0
T0009458,2020-10-11,P043162,S002,C018585,3,0.0,0
T0009459,2021-01-20,P030044,S004,C002179,1,0.0,0
T0009460,2023-02-11,P026751,S003,C016025,3,,0
T0009461,2022-02-26,P049924,S001,,1,0.0,0
T0009462,2024-09-23,P023449,S001,C022598,4,,0
T0009463,2022-01-07,P029786,S004,C006902,2,0.0,0
T0009464,2024-09-16,P045997,S004,C005884,2,0.0,0
T0009465,2022-05-04,P036939,S003,C021650,3,0.2,0
T0009466,2020-11-11,P032024,S001,C012645,1,0.0,0
T0009467,2021-08-13,P002794,S001,C023070,3,0.1,0
T0009468,2024-11-22,P003796,S003,C023807,1,0.0,0
T0009469,2023-10-04,P032116,S004,C016854,1,0.3,0
T0009470,2020-09-14,P014589,S005,C006681,3,,0
T0009471,2020-10-02,P003330,S002,C017138,4,0.0,0
T0009472,2020-01-24,P049964,S003,C010976,4,0.1,0
T0009473,2020-05-26,P024179,S005,C013642,4,,0
T0009474,2023-08-20,P019962,S004,C011883,3,0.0,0
T0009475,2020-02-02,P003307,S003,C000526,4,,0
T0009476,2020-10-21,P004416,S002,C009132,3,0.0,0
T0009477,2024-01-17,P042674,S003,C014517,1,0.1,0
T0009478,2024-12-17,P014090,S005,C004935,3,0.3,0
T0009479,2022-09-23,P031846,S005,C004821,4,0.1,0
T0009480,2023-09-09,P049676,S003,C022026,2,0.0,0
